,gene_numb,rxn_numb,aerobic_growth,aerobic_rxns,anaerobic_growth,anaerobic_rxns,type
GCA_017866745.1_ASM1786674v1_genomic,1092,3987,0.0879398747951279,463,0.0227737517676687,446,Fermentation
GCA_017866755.1_ASM1786675v1_genomic,1089,3987,0.0879398747951288,489,0.0227737517676686,465,Fermentation
GCA_017866845.1_ASM1786684v1_genomic,1094,3988,0.0879398747951278,495,0.0227737517676686,491,Fermentation
GCA_017866945.1_ASM1786694v1_genomic,1087,3980,0.0879398747951283,490,0.0227737517676686,449,Fermentation
GCA_017866955.1_ASM1786695v1_genomic,1088,3986,0.0879398429364086,519,0.0227737517676687,481,Fermentation
GCA_017866995.1_ASM1786699v1_genomic,1094,3998,0.0879398747951289,480,0.0227737517676686,471,Fermentation
GCA_017867005.1_ASM1786700v1_genomic,1085,3978,0.087939874795128,493,0.0227737517676686,492,Fermentation
GCA_017867015.1_ASM1786701v1_genomic,1093,3987,0.0879398747951282,484,0.0227737517676687,497,Fermentation
GCA_017867205.1_ASM1786720v1_genomic,1083,3975,0.0,143,0.0,112,Fermentation
GCA_017867255.1_ASM1786725v1_genomic,1091,3994,0.0879398747951288,480,0.0227737517676687,459,Fermentation
GCA_017867285.1_ASM1786728v1_genomic,1090,3999,0.0879397870694556,493,0.0227737517676686,478,Fermentation
GCA_017867295.1_ASM1786729v1_genomic,1092,3986,0.0879397870694553,507,0.0227737517676687,472,Fermentation
GCA_017867305.1_ASM1786730v1_genomic,1089,3993,0.0879398747951289,484,0.0227737517676687,483,Fermentation
GCA_017867515.1_ASM1786751v1_genomic,1093,3998,0.0879398747951289,480,0.0227737517676686,471,Fermentation
GCA_017867525.1_ASM1786752v1_genomic,1093,3998,0.0879397870694561,526,0.0227737517676687,487,Fermentation
GCA_017867555.1_ASM1786755v1_genomic,1084,3971,0.0,19,0.0,0,Wild
GCA_017867585.1_ASM1786758v1_genomic,1087,3977,0.0879398747951286,494,0.0227737517676687,450,Wild
GCA_017867595.1_ASM1786759v1_genomic,1083,3977,0.0879398429364106,485,0.0227737517676687,499,Wild
GCA_017867735.1_ASM1786773v1_genomic,1089,3979,0.0879398747951289,488,0.0227737517676687,458,Wild
GCA_017867755.1_ASM1786775v1_genomic,1087,3998,0.0,154,0.0,0,Wild
GCA_017867835.1_ASM1786783v1_genomic,1093,4000,0.0879398429364095,492,0.0227737517676687,489,Wild
GCA_017867885.1_ASM1786788v1_genomic,1088,3998,0.0,154,0.0,0,Wild
GCA_017867915.1_ASM1786791v1_genomic,1093,4000,0.0879398429364095,492,0.0227737517676687,489,Wild
GCA_017867955.1_ASM1786795v1_genomic,1091,3982,0.0879398747951289,496,0.0227737517676687,486,Wild
GCA_017867995.1_ASM1786799v1_genomic,1098,3986,0.0879398747951285,494,0.0227737517676686,479,Wild
GCA_017868025.1_ASM1786802v1_genomic,1071,3965,0.0,30,0.0,0,Wild
GCA_017868065.1_ASM1786806v1_genomic,1080,3974,0.0859565817157087,491,0.0227737517676687,489,Wild
GCA_017868075.1_ASM1786807v1_genomic,1071,3964,0.0,56,0.0,0,Wild
GCA_017868145.1_ASM1786814v1_genomic,1067,3969,0.0,30,0.0,0,Wild
GCA_017868155.1_ASM1786815v1_genomic,1071,3965,0.0,30,0.0,0,Wild
GCA_017868165.1_ASM1786816v1_genomic,1072,3965,0.0,30,0.0,0,Wild
GCA_017868175.1_ASM1786817v1_genomic,1069,3969,0.0,49,0.0,0,Wild
GCA_017868185.1_ASM1786818v1_genomic,1071,3965,0.0,30,0.0,0,Wild
GCA_017868345.1_ASM1786834v1_genomic,1070,3965,0.0,30,0.0,0,Wild
GCA_017868355.1_ASM1786835v1_genomic,1073,3965,0.0,30,0.0,0,Wild
GCA_017868485.1_ASM1786848v1_genomic,1084,3975,0.085956611590829,487,0.0227737517676687,462,Wild
GCA_017868655.1_ASM1786865v1_genomic,1082,3973,0.0859565303278978,499,0.0227737517676687,483,Wild
GCA_017868835.1_ASM1786883v1_genomic,1074,3968,0.0792954769369348,484,0.0,0,Wild
GCA_017868915.1_ASM1786891v1_genomic,1074,3970,0.0,53,0.0,0,Beer
GCA_017868925.1_ASM1786892v1_genomic,1082,3977,0.0879398429364106,485,0.0227737517676687,499,Wild
GCA_017868975.1_ASM1786897v1_genomic,1079,3975,0.0879398747951281,468,0.0227737517676686,479,Beer
GCA_017869095.1_ASM1786909v1_genomic,1092,3987,0.0879398747951288,489,0.0227737517676686,465,Fermentation
GCA_017869105.1_ASM1786910v1_genomic,1079,3976,0.0879398429364098,473,0.0227737517676687,457,Beer
GCA_017869165.1_ASM1786916v1_genomic,1092,3987,0.0879398747951288,489,0.0227737517676686,465,Fermentation
GCA_017869305.1_ASM1786930v1_genomic,1077,3973,0.0859565817157088,467,0.0227737517676687,466,Beer
GCA_017869315.1_ASM1786931v1_genomic,1072,3964,0.0730116418386716,487,0.0,0,Beer
GCA_017869325.1_ASM1786932v1_genomic,1092,3987,0.0879398747951288,489,0.0227737517676686,465,Fermentation
GCA_017869335.1_ASM1786933v1_genomic,1082,3974,0.0859566115908292,484,0.0227737517676687,463,Beer
GCA_017869405.1_ASM1786940v1_genomic,1084,3974,0.0,256,0.0,0,Wild
GCA_017869445.1_ASM1786944v1_genomic,1089,3982,0.0859565303278977,508,0.0227737517676687,462,Unknown
GCA_017869495.1_ASM1786949v1_genomic,1088,3978,0.0705524028931548,489,0.0,0,Wine
GCA_017869545.1_ASM1786954v1_genomic,1084,3977,0.0705524028931534,496,0.0,0,Wine
GCA_017869555.1_ASM1786955v1_genomic,1084,3975,0.0879398426798078,491,0.0227737517676687,461,Wine
GCA_017869615.1_ASM1786961v1_genomic,1089,3980,0.0879397870694557,500,0.0227737517676687,479,Wine
GCA_017869625.1_ASM1786962v1_genomic,1072,3973,0.0858108916818874,470,0.0167572254872931,468,Fermentation
GCA_017869635.1_ASM1786963v1_genomic,1088,3977,0.0705524028931535,496,0.0,0,Wine
GCA_017869715.1_ASM1786971v1_genomic,1078,3967,0.0879398747951283,458,0.0227737517676687,444,Fermentation
GCA_017869735.1_ASM1786973v1_genomic,1089,3977,0.07459473122618,502,0.0216423732272991,494,Fermentation
GCA_017869745.1_ASM1786974v1_genomic,1073,3958,0.0879397870694554,492,0.0227737517676686,467,Fermentation
GCA_017869765.1_ASM1786976v1_genomic,1088,3979,0.0859565303278977,489,0.0227737517676687,441,Wine
GCA_017869795.1_ASM1786979v1_genomic,1090,3985,0.0879398747951278,480,0.0227737517676686,462,Wild
GCA_017869965.1_ASM1786996v1_genomic,1079,3969,0.0879398747951284,499,0.0227737517676686,474,Wild
GCA_017869985.1_ASM1786998v1_genomic,1084,3974,0.0,53,0.0,0,Fermentation
GCA_017870085.1_ASM1787008v1_genomic,1084,3975,0.0,29,0.0,0,Fermentation
GCA_017870115.1_ASM1787011v1_genomic,1086,3985,0.0879398429364098,489,0.0227737517676687,480,Wild
GCA_017870125.1_ASM1787012v1_genomic,1081,3976,0.0879398747951289,503,0.0227737517676687,467,Wild
GCA_017870425.1_ASM1787042v1_genomic,1086,3983,0.087939874795128,501,0.0227737517676686,462,Wild
GCA_017870435.1_ASM1787043v1_genomic,1086,3981,0.0879397870694562,522,0.0227737517676686,466,Wine
GCA_017870445.1_ASM1787044v1_genomic,1071,3964,0.0,30,0.0,0,Wine
GCA_017870455.1_ASM1787045v1_genomic,1075,3973,0.0,106,0.0,0,Wine
GCA_017870595.1_ASM1787059v1_genomic,1079,3977,0.0879398747951289,491,0.0227737517676687,473,Wine
GCA_017870715.1_ASM1787071v1_genomic,1087,3979,0.0879398747951289,458,0.0227737517676687,491,Wine
GCA_017870815.1_ASM1787081v1_genomic,1073,3971,0.0,42,0.0,0,Wine
GCA_017870925.1_ASM1787092v1_genomic,1090,3985,0.0,20,0.0,0,Wine
GCA_017870945.1_ASM1787094v1_genomic,1087,3983,0.0879397870694557,517,0.0227737517676686,451,Wine
GCA_017870955.1_ASM1787095v1_genomic,1081,3971,0.0830786036686983,468,0.0,0,Wine
GCA_017871015.1_ASM1787101v1_genomic,1088,3992,0.0879398747951283,488,0.0227737517676686,495,Fermentation
GCA_017871025.1_ASM1787102v1_genomic,1078,3969,0.0879398747951289,482,0.0227737517676687,463,Wild
GCA_017871065.1_ASM1787106v1_genomic,1081,3988,0.0,92,0.0,0,Fermentation
GCA_017871085.1_ASM1787108v1_genomic,1084,3976,0.0,53,0.0,0,Beer
GCA_019393555.1_ASM1939355v1_genomic,1081,3975,0.0,73,0.0,0,Wild
GCA_019393615.1_ASM1939361v1_genomic,1086,3976,0.0,44,0.0,0,Wild
GCA_019393625.1_ASM1939362v1_genomic,1081,3973,0.0,41,0.0,0,Wild
GCA_019393785.1_ASM1939378v1_genomic,1079,3973,0.0,68,0.0,0,Wild
GCA_019393865.1_ASM1939386v1_genomic,1078,3967,0.0,86,0.0,0,Wild
GCA_019393935.1_ASM1939393v1_genomic,1080,3961,0.0,35,0.0,0,Wild
GCA_019393945.1_ASM1939394v1_genomic,1078,3978,0.0,32,0.0,0,Wild
GCA_019393955.1_ASM1939395v1_genomic,1075,3972,0.0771016635089238,499,0.0,0,Wild
GCA_019393975.1_ASM1939397v1_genomic,1075,3969,0.0,57,0.0,0,Wild
GCA_019394065.1_ASM1939406v1_genomic,1059,3922,0.0,33,0.0,0,Fermentation
GCA_019394075.1_ASM1939407v1_genomic,1077,3971,0.0,21,0.0,0,Wild
GCA_019394085.1_ASM1939408v1_genomic,1087,3981,0.0,41,0.0,0,Wild
GCA_019394095.1_ASM1939409v1_genomic,1084,3976,0.0,48,0.0,0,Wild
GCA_019394105.1_ASM1939410v1_genomic,1089,3976,0.0,31,0.0,0,Wild
GCA_019394265.1_ASM1939426v1_genomic,1074,3973,0.0,32,0.0,0,Beer
GCA_019394275.1_ASM1939427v1_genomic,1090,3982,0.0,40,0.0,0,Wine
GCA_019394305.1_ASM1939430v1_genomic,1079,3966,0.0,45,0.0,0,Wild
GCA_019394315.1_ASM1939431v1_genomic,1081,3977,0.0,41,0.0,0,Fermentation
GCA_019394325.1_ASM1939432v1_genomic,1097,3984,0.0859565303278974,515,0.0227737517676687,491,Fermentation
GCA_019394485.1_ASM1939448v1_genomic,1067,3965,0.0,79,0.0,0,Bioethanol
GCA_019394495.1_ASM1939449v1_genomic,1066,3964,0.0,58,0.0,0,Bioethanol
GCA_019394525.1_ASM1939452v1_genomic,1088,3994,0.0,59,0.0,0,Bioethanol
GCA_019394585.1_ASM1939458v1_genomic,1092,3983,0.0879398747951289,473,0.0227737517676686,484,Wild
GCA_019394645.1_ASM1939464v1_genomic,1074,3973,0.0,52,0.0,0,Wild
GCA_019394655.1_ASM1939465v1_genomic,1089,3980,0.0,82,0.0,0,Wild
GCA_019394665.1_ASM1939466v1_genomic,1073,3971,0.0,30,0.0,0,Wine
GCA_019394675.1_ASM1939467v1_genomic,1082,3983,0.0,22,0.0,0,Beer
GCA_019394725.1_ASM1939472v1_genomic,1053,3937,0.0,103,0.0,0,Bakery
GCA_019394775.1_ASM1939477v1_genomic,1088,3977,0.0,53,0.0,0,Bakery
GCA_019394785.1_ASM1939478v1_genomic,1080,3976,0.0,44,0.0,0,Bioethanol
GCA_019394805.1_ASM1939480v1_genomic,1089,3983,0.0859566115908294,504,0.0227737517676686,461,Bioethanol
GCA_019394815.1_ASM1939481v1_genomic,1084,3978,0.0,45,0.0,0,Unknown
GCA_019394885.1_ASM1939488v1_genomic,1086,3978,0.0879397870694556,505,0.0227737517676686,481,Bioethanol
GCA_019394895.1_ASM1939489v1_genomic,1061,3961,0.0,60,0.0,0,Bioethanol
GCA_900099165.1_FS2D_genomic,1069,3970,0.0,37,0.0,0,Wine
GCA_900099195.1_20B2_genomic,1079,3975,0.0,51,0.0,0,Wine
GCA_900099255.1_TS12-A7_genomic,1072,3968,0.0730116418386717,504,0.0,0,Wine
GCA_900099265.1_F25_genomic,1072,3969,0.0,70,0.0,0,Wine
GCA_900099275.1_22A4_genomic,1078,3973,0.0,72,0.0,0,Wine
GCA_900099285.1_K1-280-2B_genomic,1076,3966,0.0,40,0.0,0,Wine
GCA_900099305.1_P3-D5_genomic,1083,3977,0.0,41,0.0,0,Wine
GCA_900099345.1_D47-60-3B_genomic,1076,3968,0.0,46,0.0,0,Wine
GCA_900099355.1_1014-F5_genomic,1078,3974,0.0,52,0.0,0,Wine
GCA_900099375.1_GE7-4A_genomic,1076,3973,0.0,42,0.0,0,Wine
GCA_900099395.1_F12-3B_genomic,1078,3960,0.0767918380913547,499,0.0,0,Wine
GCA_900099425.1_GUF54-A1_genomic,1083,3980,0.0,28,0.0,0,Wine
GCA_900099445.1_6320-A7_genomic,1084,3980,0.0,33,0.0,0,Wine
GCA_900177845.1_L175_genomic,1073,3966,0.0,41,0.0,0,Wine
GCA_900177915.1_L461_genomic,1081,3971,0.0,51,0.0,0,Wine
GCA_900177935.1_L710_genomic,1074,3967,0.0,64,0.0,0,Wild
GCA_900177975.1_L292_genomic,1082,3976,0.0879397870694554,483,0.0227737517676687,452,Wine
GCA_900177985.1_L712_genomic,1080,3973,0.0,41,0.0,0,Unknown
GCA_900177995.1_L723_genomic,1085,3974,0.0,50,0.0,0,Wine
GCA_900178015.1_L725_genomic,1075,3968,0.0,51,0.0,0,Wine
GCA_900178035.1_L528_genomic,1093,3980,0.0,53,0.0,0,Wine
GCA_900178045.1_SD085_genomic,1082,3976,0.0771015801617886,520,0.0,0,Wine
GCA_900178065.1_L711_genomic,1086,3979,0.0879398747951289,487,0.0227737517676687,486,Wine
GCA_900178075.1_L181_genomic,1079,3975,0.0,40,0.0,0,Wine
GCA_900178105.1_BA_Souche789_V1_genomic,1091,3982,0.0879398747951289,470,0.0227737517676687,456,Unknown
GCA_900178125.1_BH_Souche796_V1_genomic,1090,3991,0.0879398747951289,460,0.0227737517676686,469,Unknown
GCA_900178135.1_CD_SoucheMTF2377_V1_genomic,1064,3966,0.0879398429364095,484,0.0227737517676687,475,Unknown
GCA_900178145.1_CA_SoucheMTF2344_V1_genomic,1059,3957,0.0,33,0.0,0,Unknown
GCA_900178155.1_BD_Souche2333_V1_genomic,1093,3981,0.0879398747951285,482,0.0227737517676687,464,Unknown
GCA_900178165.1_EH_SoucheMTF2432_V1_genomic,1081,3959,0.0879397870694559,486,0.0227737517676687,444,Unknown
GCA_900178175.1_CC_SoucheMTF2359_V1_genomic,1083,3986,0.0879398747951284,486,0.0227737517676687,452,Unknown
GCA_900178195.1_EF_SoucheMTF2416_V1_genomic,1081,3977,0.0879397870694576,499,0.0227737517676687,481,Unknown
GCA_900178205.1_BF_Souche2251_V1_genomic,1082,3973,0.0859566115908291,480,0.0227737517676686,485,Unknown
GCA_900178215.1_FA_SoucheMTF2421_V1_genomic,1088,3979,0.087939787069455,518,0.0227737517676702,471,Unknown
GCA_900178225.1_BG_Souche2331_V1_genomic,1095,3985,0.0879398747951286,496,0.0227737517676687,490,Unknown
GCA_900178235.1_CE_SoucheMTF2380_V1_genomic,1070,3966,0.0879398747951276,498,0.0227737517676687,446,Unknown
GCA_900178245.1_DD_SoucheMTF2388_V1_genomic,1089,3978,0.0,138,0.0,81,Unknown
GCA_900178255.1_EB_SoucheMTF2370_V1_genomic,1075,3973,0.0,66,0.0,169,Unknown
GCA_900178265.1_ED_SoucheMTF2387_V1_genomic,1082,3959,0.0879398747951289,492,0.0227737517676685,461,Unknown
GCA_900178275.1_BE_Souche2334_V1_genomic,1093,3980,0.0879398429364095,491,0.0227737517676687,492,Unknown
GCA_900178285.1_DG_SoucheMTF889_V1_genomic,1082,3977,0.0879398747951281,499,0.0227737517676687,470,Unknown
GCA_900178295.1_EG_SoucheMTF1798_V1_genomic,1075,3949,0.0879397870694559,484,0.0227737517676686,466,Unknown
GCA_900178305.1_DE_SoucheMTF2350_V1_genomic,1079,3966,0.0,30,0.0,0,Unknown
GCA_900178315.1_DB_SoucheMTF2249_V1_genomic,1074,3968,0.0,88,0.0,106,Unknown
GCA_900178325.1_FF_SoucheMTF2404_V1_genomic,1089,3977,0.0879397870694557,517,0.0227737517676685,484,Unknown
GCA_900178335.1_FD_SoucheMTF2419_V1_genomic,1086,3978,0.0879398747951289,474,0.0227737517676688,458,Unknown
GCA_900178345.1_FE_SoucheMTF2414_V1_genomic,1092,3982,0.0879398747951285,482,0.0227737517676687,453,Unknown
GCA_900178355.1_DF_SoucheMTF2351_V1_genomic,1082,3976,0.0,106,0.0,116,Unknown
GCA_900178375.1_FC_SoucheMTF2418_V1_genomic,1093,3980,0.0879398747951289,496,0.0227737517676687,488,Unknown
GCA_900178385.1_FG_SoucheMTF2376_V1_genomic,1091,3981,0.0879398747951289,461,0.0227737517676687,469,Unknown
GCA_900178395.1_CB_SoucheMTF2357_V1_genomic,1069,3945,0.0,55,0.0,0,Unknown
GCA_900178405.1_FH_SoucheMTF2453_V1_genomic,1086,3990,0.0879398747951289,492,0.0227737517676687,475,Unknown
GCA_900178415.1_FI_SoucheMTF2264_V1_genomic,1081,3971,0.0879398747951283,496,0.0227737517676686,448,Unknown
GCA_900178425.1_EC_SoucheMTF2383_V1_genomic,1071,3975,0.0,34,0.0,0,Unknown
GCA_900178435.1_CG_SoucheMTF2412_V1_genomic,1067,3955,0.0,31,0.0,0,Unknown
GCA_900178445.1_EA_SoucheMTF2368_V1_genomic,1091,3994,0.0,34,0.0,0,Unknown
GCA_900178455.1_DH_SoucheMTF2352_V1_genomic,1075,3967,0.0,84,0.0,101,Unknown
GCA_900178465.1_CH_SoucheMTF2413_V1_genomic,1068,3962,0.0,81,0.0,130,Unknown
GCA_900178475.1_FB_SoucheMTF2417_V1_genomic,1089,3978,0.0859565303278977,494,0.0227737517676688,469,Unknown
GCA_900178485.1_CF_SoucheMTF2386_V1_genomic,1075,3970,0.0,47,0.0,105,Unknown
GCA_900178495.1_DA_SoucheMTF2248_V1_genomic,1082,3975,0.0859566115908293,482,0.0227737517676687,475,Unknown
GCA_900178505.1_BC_Souche1152_V1_genomic,1096,3997,0.0879397870694558,493,0.0227737517676686,467,Unknown
MAA.re,1086,3979,0.0771016635089226,490,0.0,0,Human
MAB.re,1083,3974,0.0771016635089227,494,0.0,0,Human
MAL.re,1085,3987,0.0771016635089228,522,0.0,0,Insect
s288c_R64,1105,3990,0.0879398747951289,500,0.0227737517676687,449,Unknown
YAA.re,1108,3991,0.0879398747951275,505,0.0227737517676686,481,Beer
YAB.re,1091,3980,0.0879398747951289,472,0.0227737517676687,496,Distillery
YAC.re,1094,3983,0.0879398429364092,489,0.0227737517676687,480,Wine
YAD.re,1109,3990,0.0879398429364092,511,0.0227737517676687,469,Beer
YAE.re,1098,3997,0.0879398747951281,493,0.0227737517676686,484,Human
YAF.re,1100,3991,0.087939787069456,484,0.0227737517676687,454,Wine
YAG.re,1095,3992,0.0879398747951289,486,0.0227737517676687,470,Beer
YAK.re,1093,3981,0.0879398747951286,491,0.0227737517676687,457,Human
YAL.re,1096,3985,0.0879397870694557,509,0.0227737517676686,443,Human
YAM.re,1094,3985,0.0879398747951286,494,0.0227737517676687,486,Unknown
YAN.re,1096,3986,0.087939874795127,460,0.0227737517676686,480,Human
YAP.re,1097,3987,0.0879398747951286,456,0.0227737517676687,480,Human
YAQ.re,1096,3985,0.0771016635089227,501,0.0,0,Human
YAR.re,1099,3988,0.0879398747951283,471,0.0227737517676686,476,Human
YAT.re,1097,3997,0.087939874795128,485,0.0227737517676687,458,Human
YAU.re,1094,3987,0.0879398747951289,515,0.0227737517676686,485,Human
YAV.re,1098,3989,0.087939874795128,497,0.0227737517676686,475,Human
YAW.re,1097,3987,0.0859566115908294,496,0.0227737517676687,469,Human
YAX.re,1095,3987,0.0879397870694559,489,0.0227737517676687,456,Human
YAY.re,1097,3983,0.0879397870694559,488,0.0227737517676687,469,Human
YAZ.re,1098,3980,0.0879398747951289,484,0.0227737517676687,497,Human
YBA.re,1095,3980,0.0879398747951289,484,0.0227737517676687,497,Human
YBB.re,1097,3982,0.0879398747951289,466,0.0227737517676687,480,Human
YBE.re,1097,3983,0.0879398747951286,464,0.0227737517676687,475,Human
YBF.re,1098,3980,0.0879398747951289,484,0.0227737517676687,497,Human
YBG.re,1097,3982,0.0879398747951289,466,0.0227737517676687,480,Human
YBH.re,1099,3982,0.0879398747951289,466,0.0227737517676687,480,Human
YBJ.re,1097,3986,0.0879398747951279,471,0.0227737517676687,445,Human
YBK.re,1095,3984,0.0879397870694555,503,0.0227737517676687,486,Human
YBL.re,1101,3988,0.0879398747951289,490,0.0227737517676686,458,Human
YBM.re,1093,3984,0.0879397870694552,510,0.0227737517676684,467,Human
YBN.re,1096,3982,0.0879397870694553,511,0.0227737517676687,496,Beer
YBO.re,1102,3987,0.0879398747951286,456,0.0227737517676687,480,Beer
YBP.re,1094,3980,0.0879397870694558,526,0.0227737517676686,458,Wine
YBQ.re,1096,3996,0.0879397870694559,513,0.0227737517676687,477,Wild
YBR.re,1098,3996,0.0879397870694553,515,0.0227737517676687,491,Industrial
YBS.re,1100,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
YBT.re,1102,3989,0.087939874795128,497,0.0227737517676686,475,Human
YBU.re,1092,3984,0.0879398747951285,480,0.0227737517676685,492,Human
YBV.re,1100,3987,0.0879397870694552,496,0.0227737517676686,468,Human
YBW.re,1095,3986,0.0879397870694559,509,0.0227737517676687,483,Human
YBX.re,1098,3986,0.0879397870694559,509,0.0227737517676687,483,Beer
YBY.re,1097,3984,0.0879398747951289,491,0.0227737517676686,495,Bakery
YBZ.re,1097,3988,0.0879398747951282,466,0.0227737517676687,473,Wild
YCA.re,1099,3996,0.0879397870694556,487,0.0227737517676686,471,Wine
YCB.re,1099,3998,0.0,25,0.0,91,Wild
YCC.re,1100,3986,0.0879398429364092,501,0.0227737517676686,478,Industrial
YCD.re,1097,3984,0.087939874795128,474,0.0227737517676687,476,Beer
YCE.re,1097,3987,0.087939874795128,472,0.0227737517676687,471,Distillery
YCF.re,1101,3990,0.0879398747951289,500,0.0227737517676687,449,Wild
YCG.re,1097,3985,0.0859566115908296,472,0.0227737517676686,477,Industrial
YCH.re,1093,3979,0.0879398747951289,476,0.0227737517676685,477,Wild
YCI.re,1097,3988,0.0879398747951289,510,0.0227737517676686,456,Wine
YCJ.re,1096,3986,0.0879398747951289,497,0.0227737517676686,479,Unknown
YCK.re,1089,3984,0.0879398747951274,483,0.0227737517676686,488,Industrial
YCL.re,1101,3986,0.0879398747951289,499,0.0227737517676686,480,Wild
YCM.re,1097,3983,0.087939874795129,504,0.0227737517676686,468,Wild
YCN.re,1097,3985,0.0879397870694553,488,0.0227737517676687,465,Wild
YCO.re,1096,3985,0.0879398747951289,481,0.0227737517676687,477,Wine
YCP.re,1102,3990,0.0879398747951284,505,0.0227737517676687,462,Wine
YCQ.re,1098,3984,0.0879397870694562,506,0.0227737517676686,466,Cider
YCR.re,1096,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
YCS.re,1100,3988,0.0879398747951282,466,0.0227737517676687,473,Unknown
YCT.re,1101,3989,0.0879398747951286,465,0.0227737517676687,463,Wine
YCU.re,1099,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
YCV.re,1092,3979,0.0879398429364086,491,0.0227737517676687,452,Beer
YCW.re,1099,3989,0.087939874795128,497,0.0227737517676686,475,Wild
YCX.re,1099,3998,0.0879398747951276,484,0.0227737517676686,455,Wild
YCY.re,1099,3997,0.0879398747951289,485,0.0227737517676687,490,Wild
YCZ.re,1102,3990,0.0879397870694577,517,0.0227737517676687,465,Human
YDA.re,1097,3988,0.0879397870694552,506,0.0227737517676688,452,Wine
YDB.re,1097,3987,0.0879397870694555,475,0.0227737517676685,463,Unknown
YDC.re,1096,3982,0.0879397870694553,511,0.0227737517676687,496,Beer
YDD.re,1103,3991,0.0879398747951275,505,0.0227737517676686,481,Fermentation
YDE.re,1096,3984,0.0879397870694559,492,0.0227737517676687,487,Wine
YDF.re,1103,3988,0.0879397870694554,518,0.0227737517676686,499,Bakery
YDG.re,1098,3989,0.087939874795128,497,0.0227737517676686,475,Wild
YDH.re,1099,3990,0.0879397870694555,472,0.0227737517676687,466,Fermentation
YDI.re,1097,3985,0.0879398747951289,481,0.0227737517676687,477,Unknown
YDJ.re,1093,3978,0.0879397870694558,507,0.0227737517676686,482,Wine
YDK.re,1091,3985,0.0879397870694553,475,0.0227737517676686,449,Industrial
YDL.re,1094,3981,0.0879398747951289,479,0.0227737517676686,467,Human
