,gene_numb,rxn_numb,aerobic_growth,aerobic_rxns,anaerobic_growth,anaerobic_rxns
YAF.re.xml,1128,4131,0.08794416155699207,480,0.024024635006237485,479
YAG.re.xml,1122,4131,0.08794416155699265,480,0.024024635006237513,486
YAK.re.xml,1117,4122,0.08794416155699188,483,0.0240246350062374,448
YAL.re.xml,1121,4130,0.08794407382276656,506,0.024024635006237485,477
YAM.re.xml,1120,4133,0.08794416155699164,473,0.024024635006237447,469
YAN.re.xml,1121,4122,0.0,46,0.0,0
YAP.re.xml,1118,4123,0.0,52,0.0,0
YAQ.re.xml,1122,4119,0.0,92,0.0,0
YAR.re.xml,1126,4127,0.0,33,0.0,0
YAT.re.xml,1126,4132,0.08794412969516753,497,0.024024635006237628,492
YAU.re.xml,1124,4122,0.0,55,0.0,0
YAV.re.xml,1126,4129,0.0,48,0.0,0
YAW.re.xml,1125,4128,0.0,83,0.0,92
YAX.re.xml,1123,4134,0.08794407382276709,509,0.02402463500623745,468
YAY.re.xml,1126,4131,0.08794416155699265,502,0.024024635006237537,475
YAZ.re.xml,1127,4128,0.08794407546516579,510,0.024024635006237485,447
YBA.re.xml,1124,4128,0.08794407546516579,510,0.024024635006237485,447
YBB.re.xml,1127,4128,0.08794407546516579,510,0.024024635006237485,447
YBE.re.xml,1129,4131,0.08794407546516611,489,0.024024635006237513,476
YBF.re.xml,1129,4128,0.08794407546516579,510,0.024024635006237485,447
YBG.re.xml,1129,4130,0.08794407546516425,515,0.02402463500623751,479
YBH.re.xml,1129,4130,0.08794407546516425,515,0.02402463500623751,479
YBJ.re.xml,1127,4132,0.08794412969516692,490,0.024024635006237537,486
YBK.re.xml,1122,4127,0.0,28,0.0,0
YBL.re.xml,1127,4123,0.0,22,0.0,0
YBM.re.xml,1124,4132,0.08794412969516706,502,0.024024635006237523,447
YBN.re.xml,1127,4126,0.08794407546516485,498,0.02402463500623755,465
YBO.re.xml,1135,4137,0.08794407546516558,503,0.024024635006237433,455
YBP.re.xml,1117,4120,0.0,20,0.0,0
YBQ.re.xml,1122,4125,0.0,51,0.0,0
YBR.re.xml,1060,4039,0.0,22,0.0,0
YBS.re.xml,1128,4126,0.0,58,0.0,0
YBT.re.xml,1130,4125,0.0,53,0.0,0
YBU.re.xml,1111,4125,0.0,110,0.0,102
YBV.re.xml,1130,4134,0.08794416155699185,497,0.02402463500623734,474
YBW.re.xml,1128,4134,0.08794412969516723,488,0.024024635006237534,463
YBX.re.xml,1129,4129,0.08794407382276533,518,0.024024635006237485,449
YBY.re.xml,1129,4132,0.08794407546516611,521,0.024024635006237513,467
YBZ.re.xml,1121,4106,0.0,52,0.0,0
YCA.re.xml,1128,4130,0.08794407546516562,494,0.02402463500623752,481
YCB.re.xml,1120,4121,0.0,23,0.0,0
YCC.re.xml,1124,4128,0.08794416155699235,477,0.02402463500623755,476
YCD.re.xml,1128,4132,0.08794407546516549,523,0.02402463500623748,445
YCE.re.xml,1125,4136,0.08794407546516611,511,0.024024635006237527,486
YCF.re.xml,1127,4133,0.08794416155699189,463,0.024024635006237586,465
YCG.re.xml,1127,4132,0.08596065699684291,473,0.02402463500623745,469
YCH.re.xml,1121,4124,0.0,21,0.0,0
YCI.re.xml,1127,4134,0.08794416155699265,478,0.024024635006237437,475
YCJ.re.xml,1122,4125,0.0,32,0.0,0
YCK.re.xml,1113,4123,0.0,37,0.0,0
YCL.re.xml,1116,4118,0.0,66,0.0,0
YCM.re.xml,1122,4123,0.0,89,0.0,136
YCN.re.xml,1120,4128,0.0,30,0.0,0
YCO.re.xml,1121,4124,0.0,45,0.0,0
YCP.re.xml,1131,4132,0.08794416155699185,487,0.024024635006237447,473
YCQ.re.xml,1128,4128,0.08794416155699233,479,0.024024635006237565,453
YCR.re.xml,1121,4125,0.0,31,0.0,0
YCS.re.xml,1126,4128,0.0,80,0.0,0
YCT.re.xml,1123,4111,0.0,49,0.0,0
YCU.re.xml,1127,4126,0.0,58,0.0,0
YCV.re.xml,1115,4119,0.0,32,0.0,0
YCW.re.xml,1125,4128,0.0,32,0.0,0
YCX.re.xml,1121,4120,0.0,52,0.0,0
YCY.re.xml,1121,4126,0.0,70,0.0,0
YCZ.re.xml,1134,4133,0.0879440738227663,507,0.024024635006237527,499
YDA.re.xml,1121,4130,0.0,46,0.0,0
YDB.re.xml,1123,4130,0.0,39,0.0,0
YDC.re.xml,1127,4126,0.08794407546516485,498,0.02402463500623755,465
YDD.re.xml,1131,4132,0.08794416155699225,471,0.02402463500623746,458
YDE.re.xml,1121,4124,0.0,98,0.0,143
YDF.re.xml,1133,4136,0.08794416155699283,479,0.02402463500623751,483
YDG.re.xml,1118,4106,0.0,52,0.0,0
YDH.re.xml,1128,4135,0.08794407546516611,525,0.02402463500623744,496
YDI.re.xml,1122,4125,0.0,22,0.0,0
YDJ.re.xml,1125,4126,0.08794416155699113,471,0.024024635006237204,465
YDK.re.xml,1116,4124,0.0,32,0.0,0
YDL.re.xml,1124,4125,0.07547311265601692,459,0.022764575987316286,453
